epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8842666745185852,0.37142956256866455,0.001,0.9390000104904175,0.18039663136005402
1,0.9525333046913147,0.15534718334674835,0.001,0.9443333148956299,0.1720859557390213
2,0.9578666687011719,0.1335093379020691,0.001,0.9753333330154419,0.07944970577955246
3,0.9693333506584167,0.10118556022644043,0.001,0.9800000190734863,0.0828762948513031
4,0.9675333499908447,0.10287147760391235,0.001,0.9903333187103271,0.028763575479388237
